8710,"Embu Airport","Embu","Kenya",\N,"HKEM",-0.57327,37.49726,4150,3,"U","Africa/Nairobi","airport","OurAirports"
11823,"Burley Municipal Airport","Burley","United States","BYI","KBYI",42.542598724399994,-113.772003174,4150,\N,\N,\N,"airport","OurAirports"
13725,"Kannur International Airport","Kannur","India","CNN","VOKN",11.918614,75.547211,330,\N,\N,\N,"airport","OurAirports"
13726,"Beijing Xijiao Airport","Beijing","China",\N,"ZBBB",39.9608,116.257004,0,\N,\N,\N,"airport","OurAirports"
